,id_enterprise,enterprise_name,score_avg,title,date,score,score_balanced,score_culture,score_opportunities,score_wage_advantages,score_leader_team,score_recommend,score_point_of_view,score_pdg,employee_type,employee_job,employee_city,review_intro,review_advantages,review_disadvantages,review_advises,useful_times
59,13558,Dassault Systemes,3.7,Entreprise intéressante et innovante,Sat Oct 12 2019 12:21:07 GMT-0700 (PDT),4.0,5.0,5.0,4.0,3.0,3.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 3 ans,"Intéressement participation élevés
Entreprise innovante","Localisation 
Salaire fixe peu élevé 
Peu de confiance dans le marketing",Mieux valoriser les talents,0
60,13558,Dassault Systemes,3.7,Bonne entreprise mais management à revoir,Fri Sep 20 2019 11:34:39 GMT-0700 (PDT),3.0,3.0,2.0,1.0,5.0,2.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein,"- CE de qualité (chèques-vacances et remboursements importants des frais pour partir en voyage).
- Ambiance générale, bonne humeur, tutoiement, code vestimentaire casual toléré.
- Cadre de travail très agréable (le campus est un véritable lieu de vie, on peut y acheter son pain le soir, assister à une conférence l'après-midi, boire son café sur une terrasse).
- Restaurant d'entreprise.
- Télétravail et home... office très répandu.
- L'intéressement et participation d'environ 20% du salaire brut.
- Bonne expérience pro et CV gonflé.","- Erreurs de management assez récurrentes. Cas où les CDD ne bénéficient pas de certaines primes acquises par l'ensemble de l'équipe sur une période difficile, pour un travail identique, etc.
- Les managers ne cherchent pas à conserver les talents mais à maintenir une ambiance de façade (copinage entre salariés, ambiance hypocrite, médire les autres est trop répandu).
- Enracinement d'anciens salariés qui peuvent... freiner l'entreprise (la direction semble agir sur le problème avec un accord d'entreprise qui permet le départ à la retraite plus tôt au frais de DS).
- Culture du présentéisme très marquée (beaucoup jouent à paraître débordés, à manger au bureau, à faire beaucoup d'heures avec très peu de productivité).",,1
61,13558,Dassault Systemes,3.7,Parfait !,Fri Sep 20 2019 05:28:33 GMT-0700 (PDT),5.0,2.0,5.0,3.0,5.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Ancien employé,Finance,Vélizy,J'ai travaillé chez Dassault Systemes à temps plein plus d'un an,"J'étais apprenti au sein de Dassault Systèmes et il y a de nombreux avantages: CE, chèques vacances, salaire intéressant, treizième mois, participation, intéressement etc. En plus de ça, le cadre de l'entreprise est juste magnifique !",RAS je ne vois pas d'inconvénients,,0
62,13558,Dassault Systemes,3.7,Bons produits,Wed Sep 11 2019 04:05:57 GMT-0700 (PDT),4.0,3.0,3.0,3.0,4.0,,,,Approuve le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 3 ans,"Investissement régulier et conséquent en R&D, donc de très bons produits.
Bons avantages via le Comité d'Entreprise. Intéressement et participation.",Pourrait augmenter les revenus si l'entreprise était plus tournée vers les ventes.,,0
63,13558,Dassault Systemes,3.7,Une entreprise exigeant et stimulante,Tue Sep 10 2019 12:29:04 GMT-0700 (PDT),4.0,4.0,4.0,3.0,4.0,3.0,Recommande,Point de vue neutre,Approuve le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus d'un an,"Les avantages liés au C.E
Les primes
L'environnement de travail","Un micromanagement parfois dérangeant.
La localisation.",Aucun,0
64,13558,Dassault Systemes,3.7,Très bien,Mon Sep 09 2019 13:23:20 GMT-0700 (PDT),4.0,5.0,4.0,2.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis moins d'un an,44 jour de congers et bcp d'autres avantages,Les technologies utilisées sont parfois vieillissantes (frameworks et autre).,Très bonne stratégie d'aquisition.,0
65,13558,Dassault Systemes,3.7,GOOD,Tue Jun 25 2019 06:29:57 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Ancien employé,Finance,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus d'un an,très bonne expérience et enrichissante à tous les niveaux,le seul point à amélioré c'est parfois la communication entre les différents fonctions,,0
66,13558,Dassault Systemes,3.7,Avis global,Sun May 19 2019 11:55:38 GMT-0700 (PDT),4.0,3.0,3.0,2.0,3.0,3.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus d'un an,"Stabilité, avantages ce, nombre de congés, environnement très cool. Projets très innovants","Environnement de dev un peu oldschool,",,0
67,13558,Dassault Systemes,3.7,Entreprise performante,Wed Mar 27 2019 20:40:55 GMT-0700 (PDT),4.0,3.0,4.0,5.0,3.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein,"CE, participation et intéressement, beaucoup d.opportunités En interne","Pas d’augmenta 
Beaucoup de stress dans les entités services",,1
68,13558,Dassault Systemes,3.7,Pas d'évolution et avis des développeurs non pris en comote,Wed Mar 27 2019 16:02:57 GMT-0700 (PDT),3.0,1.0,2.0,2.0,3.0,1.0,Ne recommande pas,Point de vue neutre,N'approuve pas le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 5 ans,"CE, congés, cantine, intéressement et participation","Sujet de travail pas à la mode. Tout est fait maison ( software). Pas d'opportunités d'évolution. Les managers ont beaucoup de pression de leurs chefs et ne prennent pas en compte l'avis des développeurs. Plusieurs cas de Burnout ! Pas d'activité en dehors du travail ( apart le CE qui propose parfois des soirées, 2 fois par ans)
Salaire très bas par rapportau marché sous prétexte que l'intéressement-participation est élevé ( mais débloquer qu'après 5 ans)
Pas de prime, et surtout pas de reconnaissance...",,2
69,13558,Dassault Systemes,3.7,Aussi intéressante que complexe,Fri Mar 22 2019 03:39:11 GMT-0700 (PDT),4.0,4.0,4.0,3.0,5.0,3.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,J'ai travaillé chez Dassault Systemes à temps plein plus de 5 ans,"Avantages sociaux (CE,  Intéressement / Participation, congés,...).
Projets  intéressants (refontes diverses, marketplace, 3D...), en tout cas en digital.
La vision qu’insuffle le PDG","Salaires relativement faible mais que l'IP  et les avantages rattrapent aisément. 
Relations hiérarchique et projet très politisées.
Énorme inertie 
Pas ou peut d’augmentation et d'opportunité de carrière",,1
70,13558,Dassault Systemes,3.7,Il y a quelque chose de pourri...,Tue Mar 12 2019 06:19:23 GMT-0700 (PDT),3.0,4.0,1.0,2.0,4.0,2.0,Ne recommande pas,Point de vue neutre,,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus d'un an,"Avantages sociaux importants : congés, intéressement/participation, comité d'entreprise","La société est une collection de marques achetées au fil du temps, elle essaye de se construire une culture en communiquant pompeusement. C'est ridicule, et pénible d'y être associé en tant qu'employé.
Certaines des technologies employées (Web...) paraissent obsolètes.
Lourdeur bureaucratique.
Partage des profits inéquitable, augmentations salariales faibles d'une année sur l'autre (même pour les jeunes diplômés !!!)",,2
71,13558,Dassault Systemes,3.7,Stable,Thu Mar 07 2019 02:42:46 GMT-0800 (PST),3.0,4.0,4.0,3.0,3.0,2.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein,Pleins d'avantage sociaux et possibilités de formation,Evolution presque impossible et environnement technique très contraignant (on ne peu pas changer ou améliorer les choses très facilement),,1
72,13558,Dassault Systemes,3.7,Consultant PLM,Sat Feb 23 2019 12:20:05 GMT-0800 (PST),4.0,5.0,5.0,3.0,4.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 3 ans,"Bonne participation et Intérressement 
13 ème mois 
Très bon CE",Difficile de changer de poste,,0
73,13558,Dassault Systemes,3.7,Très bonne entreprise,Tue Feb 05 2019 21:20:23 GMT-0800 (PST),4.0,4.0,4.0,3.0,5.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,J'ai travaillé chez Dassault Systemes à temps plein plus de 5 ans,"Lieu à Vélizy à coté d'un grand parc
Ambiance et Collègues
Comité d'entreprise
Intéressement et participation","Problèmes de communication entre équipe qui peut ralentir les processus
Le lieu à Vélizy peut être loin pour certains",,0
74,13558,Dassault Systemes,3.7,Du bon et du moins bon,Fri Feb 01 2019 03:48:14 GMT-0800 (PST),2.0,3.0,2.0,2.0,2.0,1.0,Ne recommande pas,Point de vue neutre,N'approuve pas le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 8 ans,"Bonne ambiance de travail dans certaines équipes. 
Projets clients globalement intéressants.","La qualité du management est en général déplorable, et si l'entreprise fait mine de s'intéresser à l'humain dans sa communication (à coup de vidéos promotionnelles), dans les faits c'est le dernier de leurs soucis.

Les ambitions dans le web paraissent délirantes par rapport à l'état technique actuel risible des produits en question (ergonomie et performance).

Techno vieillissante.",,1
75,13558,Dassault Systemes,3.7,Petits salaire vs. grandes avantages,Tue Jan 29 2019 02:48:58 GMT-0800 (PST),2.0,5.0,1.0,1.0,1.0,1.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Logiciel,Vélizy,Je travaille chez Dassault Systemes à temps plein depuis plus de 8 ans,"Remboursement vacances
Cantine
Soirées CE
Campus ergonomique
Activités CE
Intéressement et participation","Si on est dans une équipe de vente, les primes des ventes d'un produit sont substantielles. Si on est dans l’équipe de dev qui a réalisé le même produit vendu par l’équipe de vente, il y a aucune prime.
Les salaires sont bas par rapport au marché.",,0
76,13559,SolidWorks,3.5,Myopie du management marquée par une forte tendance sectaire,Thu Jan 25 2018 04:07:57 GMT-0800 (PST),1.0,1.0,1.0,1.0,3.0,1.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,Ancien employé,Ingénieur Consultant,Vélizy,J'ai travaillé chez SolidWorks à temps plein moins d'un an,"Fait partie d'un grand groupe de renom comme DS (environnement international, réseau étendu mais pas toujours ouvert à la branche Solidworks).
Salaire, intéressement, CE (ticket vacances)
Infrastructure moderne du campus de Véilzy, grand parking.","Incompétence généralisée des manageurs
Vision (quand il y'en a une) trop court-termiste
Manque de culture du résultat
Fermé aux nouvelles idées ou applications - mécanique rouillé 
Problème récurrent de communication - manque de précision
Environnement toxique marqué par une politique d’insoumission masquée des subordonnés",Faire confiance aux collaborateurs,1
77,13559,SolidWorks,3.5,Etudiant enim,Sat Mar 18 2017 06:42:59 GMT-0700 (PDT),4.0,1.0,4.0,3.0,1.0,5.0,,,,Ancien employé,Ingénieur Consultant,Vélizy,Je travaille chez SolidWorks à temps plein depuis plus de 3 ans,"école sérieuse, formant de bons ingénieurs, reconnu auprès de l'industrie",relation avec le corps enseignant,,0
78,13562,2S2I Solutions & Services,3.3,Une expérience correcte mais sans plus,Tue Jul 23 2019 01:33:33 GMT-0700 (PDT),3.0,5.0,1.0,2.0,2.0,3.0,Recommande,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,CP AMOA,Montpellier,Je travaille chez 2S2I Solutions & Services à temps plein depuis plus d'un an,"Une visite (presque) mensuelle des collaborateurs par les commerciaux(ales)
Paiement d'une formation négociable à la signature du contrat
Missions plutôt intéressantes","Aucune information sur l'évolution de ma carrière
Culture d'entreprise très peu développée
Une convention Syntec très désavantageuse (notamment pour les congés et les frais de déplacement)",,0
79,13562,2S2I Solutions & Services,3.3,"7 ans chez 2S2I, et c'est pas prêt de s'arrêter!",Thu Jul 11 2019 02:46:21 GMT-0700 (PDT),5.0,5.0,4.0,4.0,5.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,CP AMOA,Montpellier,Je travaille chez 2S2I Solutions & Services à temps plein depuis plus de 5 ans,"Entreprise conviviale, avec des managers présents au quotidien, et ouvert d'esprit. La structure se remet en question à tout moment pour s'améliorer tout au long de la croissance de l'entreprise afin que chacun s'y sente bien, souhaite évoluer dans l'entreprise et participe à son développement. Des événements organisés tout au long de l'année, des missions intéressantes auprès de grands comptes, une écoute des encadrants et des objectifs fixés en commun.","C'est encore une petite entreprise, mais qui mobilise les atouts qu'elle peut avoir.",,0
80,13562,2S2I Solutions & Services,3.3,"Pas de suivi, mission hasardeuse",Sun Jul 07 2019 13:45:28 GMT-0700 (PDT),1.0,2.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,Employé actuel,CP AMOA,Montpellier,J'ai travaillé chez 2S2I Solutions & Services à temps plein moins d'un an,Mission de proximité (ou un coup de chance ?),"Salaire très bas (sans rtt) , pas de suivi, mission ne correspondant pas du tous à mes attentes, manager insistant . Je ne recommande surtout pas. Si ils ont plus besoin de vous, il vous lache !",,0
81,13562,2S2I Solutions & Services,3.3,"Excellentes relations humaines, à l'écoute des collaborateurs",Mon Mar 13 2017 23:55:34 GMT-0700 (PDT),4.0,4.0,5.0,3.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,CP AMOA,Montpellier,J'ai travaillé chez 2S2I Solutions & Services à  moins d'un an,"J'ai travaillé pour 2S2I sur une mission de 6 mois au Crédit Agricole. Dès lors que mon profil a été sélectionné par 2S2I, le directeur de la BU a tout fait pour me décrocher une mission chez ses clients. Durant la mission, il a toujours été derrière moi pour m'épauler en cas de besoin.",2S2I (agence parisienne) est orientée essentiellement vers le secteur bancaire et assurances. Pas d'ouverture vers les autres secteurs.,,1
82,13563,CEGID,2.7,Account Executive,Wed Dec 04 2019 14:30:07 GMT-0800 (PST),5.0,5.0,5.0,4.0,5.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Senior Account Manager,Paris,Je travaille chez CEGID à temps plein depuis plus de 8 ans,"Bonne ambiance, rémunération attractive entre 100 et 140k€ selon les années, remboursement de tous les frais si RDV client (IK, repas, TR, Transport, déplacements...), base installée de clients avec panels d’offres énorme (Retail, Tax, HCM, ERP, Cabinets d’EC), très bonne notoriété...","Rigidité de l’organisation, des financiers tout là haut, trop de rationalisation,  surchauffe...","Améliorer et investir dans le recrutement avec un meilleur programme d’intégration, ne pas favoriser la fuite des talents, partager d’avantages les bénéfices du SaaS avec ses collaborateurs",0
83,13563,CEGID,2.7,Société structurée internationale humaine orientée clients ey résultat,Fri Nov 29 2019 10:48:56 GMT-0800 (PST),5.0,3.0,4.0,5.0,3.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Senior Account Manager,Paris,Je travaille chez CEGID à temps plein,Travailler pour un groupe a taille humaine dynamique en forte croissa2 ce et respectueux des hommes et de leur environnement,Entreprise encore trop européenne,"Poussez la croissance externe  (consolidation du secteur), car la croissance interne vous l'avez déjà",0
84,13563,CEGID,2.7,Confusion,Thu Nov 21 2019 04:07:18 GMT-0800 (PST),2.0,1.0,1.0,3.0,3.0,1.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Senior Account Manager,Paris,J'ai travaillé chez CEGID à temps plein plus de 5 ans,"ambition des projets
culture du challenge","clientélisme de la direction (interne)
courage managérial
décalage entre les valeurs et le terrain","placer l'homme au cœur de l'organisation
faire confiance",0
85,13563,CEGID,2.7,En pleine transformation,Wed Nov 20 2019 23:22:30 GMT-0800 (PST),3.0,,,,,,,,,Employé actuel,Senior Account Manager,Paris,J'ai travaillé chez CEGID à temps plein,Chèques vacances chèque noel,Des coûts réduits d année en année donc de moins en moins d avantage,,0
